id_dedl,original,upper,missions,unsep,rmstr,split
,ESA/WorldCover/v200,ESA/WORLDCOVER/V200,ESA/WORLDCOVER/V200,ESA/WORLDCOVER/V200,ESA/WORLDCOVER/V200,['ESA/WORLDCOVER/V200']
,Estonia/Maamet/orthos/mono,ESTONIA/MAAMET/ORTHOS/MONO,ESTONIA/MAAMET/ORTHOS/MONO,ESTONIA/MAAMET/ORTHOS/MONO,ESTONIA/MAAMET/ORTHOS/MONO,['ESTONIA/MAAMET/ORTHOS/MONO']
,Estonia/Maamet/orthos/rgb,ESTONIA/MAAMET/ORTHOS/RGB,ESTONIA/MAAMET/ORTHOS/RGB,ESTONIA/MAAMET/ORTHOS/RGB,ESTONIA/MAAMET/ORTHOS/RGB,['ESTONIA/MAAMET/ORTHOS/RGB']
,FAO/GHG/1/DROSA_A,FAO/GHG/1/DROSA_A,FAO/GHG/1/DROSA_A,FAO/GHG/1/DROSA A,FAO/GHG/1/DROSA A,"['FAO/GHG/1/DROSA', 'A']"
,FAO/GHG/1/DROSE_A,FAO/GHG/1/DROSE_A,FAO/GHG/1/DROSE_A,FAO/GHG/1/DROSE A,FAO/GHG/1/DROSE A,"['FAO/GHG/1/DROSE', 'A']"
,FAO/SOFO/1/FPP,FAO/SOFO/1/FPP,FAO/SOFO/1/FPP,FAO/SOFO/1/FPP,FAO/SOFO/1/FPP,['FAO/SOFO/1/FPP']
,FAO/SOFO/1/TPP,FAO/SOFO/1/TPP,FAO/SOFO/1/TPP,FAO/SOFO/1/TPP,FAO/SOFO/1/TPP,['FAO/SOFO/1/TPP']
,FAO/WAPOR/2/L1_AETI_D,FAO/WAPOR/2/L1_AETI_D,FAO/WAPOR/2/L1_AETI_D,FAO/WAPOR/2/L1 AETI D,FAO/WAPOR/2/L1 AETI D,"['FAO/WAPOR/2/L1', 'AETI', 'D']"
,FAO/WAPOR/2/L1_E_D,FAO/WAPOR/2/L1_E_D,FAO/WAPOR/2/L1_E_D,FAO/WAPOR/2/L1 E D,FAO/WAPOR/2/L1 E D,"['FAO/WAPOR/2/L1', 'E', 'D']"
,FAO/WAPOR/2/L1_I_D,FAO/WAPOR/2/L1_I_D,FAO/WAPOR/2/L1_I_D,FAO/WAPOR/2/L1 I D,FAO/WAPOR/2/L1 I D,"['FAO/WAPOR/2/L1', 'I', 'D']"
,FAO/WAPOR/2/L1_NPP_D,FAO/WAPOR/2/L1_NPP_D,FAO/WAPOR/2/L1_NPP_D,FAO/WAPOR/2/L1 NPP D,FAO/WAPOR/2/L1 NPP D,"['FAO/WAPOR/2/L1', 'NPP', 'D']"
,FAO/WAPOR/2/L1_RET_D,FAO/WAPOR/2/L1_RET_D,FAO/WAPOR/2/L1_RET_D,FAO/WAPOR/2/L1 RET D,FAO/WAPOR/2/L1 RET D,"['FAO/WAPOR/2/L1', 'RET', 'D']"
,FAO/WAPOR/2/L1_RET_E,FAO/WAPOR/2/L1_RET_E,FAO/WAPOR/2/L1_RET_E,FAO/WAPOR/2/L1 RET E,FAO/WAPOR/2/L1 RET E,"['FAO/WAPOR/2/L1', 'RET', 'E']"
,FAO/WAPOR/2/L1_T_D,FAO/WAPOR/2/L1_T_D,FAO/WAPOR/2/L1_T_D,FAO/WAPOR/2/L1 T D,FAO/WAPOR/2/L1 T D,"['FAO/WAPOR/2/L1', 'T', 'D']"
,FIRMS,FIRMS,FIRMS,FIRMS,FIRMS,['FIRMS']
,FORMA/FORMA_500m,FORMA/FORMA_500M,FORMA/FORMA_500M,FORMA/FORMA 500M,FORMA/FORMA 500M,"['FORMA/FORMA', '500M']"
,Finland/MAVI/VV/50cm,FINLAND/MAVI/VV/50CM,FINLAND/MAVI/VV/50CM,FINLAND/MAVI/VV/50CM,FINLAND/MAVI/VV/50CM,['FINLAND/MAVI/VV/50CM']
,Finland/SMK/V/50cm,FINLAND/SMK/V/50CM,FINLAND/SMK/V/50CM,FINLAND/SMK/V/50CM,FINLAND/SMK/V/50CM,['FINLAND/SMK/V/50CM']
,Finland/SMK/VV/50cm,FINLAND/SMK/VV/50CM,FINLAND/SMK/VV/50CM,FINLAND/SMK/VV/50CM,FINLAND/SMK/VV/50CM,['FINLAND/SMK/VV/50CM']
,GFW/GFF/V1/fishing_hours,GFW/GFF/V1/FISHING_HOURS,GFW/GFF/V1/FISHING_HOURS,GFW/GFF/V1/FISHING HOURS,GFW/GFF/V1/FISHING HOURS,"['GFW/GFF/V1/FISHING', 'HOURS']"
,GFW/GFF/V1/vessel_hours,GFW/GFF/V1/VESSEL_HOURS,GFW/GFF/V1/VESSEL_HOURS,GFW/GFF/V1/VESSEL HOURS,GFW/GFF/V1/VESSEL HOURS,"['GFW/GFF/V1/VESSEL', 'HOURS']"
,GLCF/GLS_TCC,GLCF/GLS_TCC,GLCF/GLS_TCC,GLCF/GLS TCC,GLCF/GLS TCC,"['GLCF/GLS', 'TCC']"
,GLCF/GLS_WATER,GLCF/GLS_WATER,GLCF/GLS_WATER,GLCF/GLS WATER,GLCF/GLS WATER,"['GLCF/GLS', 'WATER']"
,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,GLOBAL FLOOD DB/MODIS EVENTS/V1,GLOBAL FLOOD DB/MODIS EVENTS/V1,"['GLOBAL', 'FLOOD', 'DB/MODIS', 'EVENTS/V1']"
,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1_0,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1_0,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1_0,GLOBAL FLOOD DB/MODIS EVENTS/V1 0,GLOBAL FLOOD DB/MODIS EVENTS/V1 0,"['GLOBAL', 'FLOOD', 'DB/MODIS', 'EVENTS/V1', '0']"
,GOOGLE/DYNAMICWORLD/V1,GOOGLE/DYNAMICWORLD/V1,GOOGLE/DYNAMICWORLD/V1,GOOGLE/DYNAMICWORLD/V1,GOOGLE/DYNAMICWORLD/V1,['GOOGLE/DYNAMICWORLD/V1']
,GRIDMET/DROUGHT,GRIDMET/DROUGHT,GRIDMET/DROUGHT,GRIDMET/DROUGHT,GRIDMET/DROUGHT,['GRIDMET/DROUGHT']
,Germany/Brandenburg/20cm,GERMANY/BRANDENBURG/20CM,GERMANY/BRANDENBURG/20CM,GERMANY/BRANDENBURG/20CM,GERMANY/BRANDENBURG/20CM,['GERMANY/BRANDENBURG/20CM']
,Germany/Brandenburg/orthos/20cm,GERMANY/BRANDENBURG/ORTHOS/20CM,GERMANY/BRANDENBURG/ORTHOS/20CM,GERMANY/BRANDENBURG/ORTHOS/20CM,GERMANY/BRANDENBURG/ORTHOS/20CM,['GERMANY/BRANDENBURG/ORTHOS/20CM']
,HYCOM/GLBu0_08/sea_surface_elevation,HYCOM/GLBU0_08/SEA_SURFACE_ELEVATION,HYCOM/GLBU0_08/SEA_SURFACE_ELEVATION,HYCOM/GLBU0 08/SEA SURFACE ELEVATION,HYCOM/GLBU0 08/SEA SURFACE ELEVATION,"['HYCOM/GLBU0', '08/SEA', 'SURFACE', 'ELEVATION']"
,HYCOM/GLBu0_08/sea_temp_salinity,HYCOM/GLBU0_08/SEA_TEMP_SALINITY,HYCOM/GLBU0_08/SEA_TEMP_SALINITY,HYCOM/GLBU0 08/SEA TEMP SALINITY,HYCOM/GLBU0 08/SEA TEMP SALINITY,"['HYCOM/GLBU0', '08/SEA', 'TEMP', 'SALINITY']"
,HYCOM/GLBu0_08/sea_water_velocity,HYCOM/GLBU0_08/SEA_WATER_VELOCITY,HYCOM/GLBU0_08/SEA_WATER_VELOCITY,HYCOM/GLBU0 08/SEA WATER VELOCITY,HYCOM/GLBU0 08/SEA WATER VELOCITY,"['HYCOM/GLBU0', '08/SEA', 'WATER', 'VELOCITY']"
,HYCOM/sea_surface_elevation,HYCOM/SEA_SURFACE_ELEVATION,HYCOM/SEA_SURFACE_ELEVATION,HYCOM/SEA SURFACE ELEVATION,HYCOM/SEA SURFACE ELEVATION,"['HYCOM/SEA', 'SURFACE', 'ELEVATION']"
,HYCOM/sea_temp_salinity,HYCOM/SEA_TEMP_SALINITY,HYCOM/SEA_TEMP_SALINITY,HYCOM/SEA TEMP SALINITY,HYCOM/SEA TEMP SALINITY,"['HYCOM/SEA', 'TEMP', 'SALINITY']"
,HYCOM/sea_water_velocity,HYCOM/SEA_WATER_VELOCITY,HYCOM/SEA_WATER_VELOCITY,HYCOM/SEA WATER VELOCITY,HYCOM/SEA WATER VELOCITY,"['HYCOM/SEA', 'WATER', 'VELOCITY']"
,IDAHO_EPSCOR/GRIDMET,IDAHO_EPSCOR/GRIDMET,IDAHO_EPSCOR/GRIDMET,IDAHO EPSCOR/GRIDMET,IDAHO EPSCOR/GRIDMET,"['IDAHO', 'EPSCOR/GRIDMET']"
,IDAHO_EPSCOR/MACAv2_METDATA,IDAHO_EPSCOR/MACAV2_METDATA,IDAHO_EPSCOR/MACAV2_METDATA,IDAHO EPSCOR/MACAV2 METDATA,IDAHO EPSCOR/MACAV2 META,"['IDAHO', 'EPSCOR/MACAV2', 'META']"
,IDAHO_EPSCOR/MACAv2_METDATA_MONTHLY,IDAHO_EPSCOR/MACAV2_METDATA_MONTHLY,IDAHO_EPSCOR/MACAV2_METDATA_MONTHLY,IDAHO EPSCOR/MACAV2 METDATA MONTHLY,IDAHO EPSCOR/MACAV2 META MONTHLY,"['IDAHO', 'EPSCOR/MACAV2', 'META', 'MONTHLY']"
,IDAHO_EPSCOR/PDSI,IDAHO_EPSCOR/PDSI,IDAHO_EPSCOR/PDSI,IDAHO EPSCOR/PDSI,IDAHO EPSCOR/PDSI,"['IDAHO', 'EPSCOR/PDSI']"
,IDAHO_EPSCOR/TERRACLIMATE,IDAHO_EPSCOR/TERRACLIMATE,IDAHO_EPSCOR/TERRACLIMATE,IDAHO EPSCOR/TERRACLIMATE,IDAHO EPSCOR/TERRACLIMATE,"['IDAHO', 'EPSCOR/TERRACLIMATE']"
,IGN/RGE_ALTI/1M/2_0,IGN/RGE_ALTI/1M/2_0,IGN/RGE_ALTI/1M/2_0,IGN/RGE ALTI/1M/2 0,IGN/RGE ALTI/1M/2 0,"['IGN/RGE', 'ALTI/1M/2', '0']"
,ISDASOIL/Africa/aluminium_extractable,ISDASOIL/AFRICA/ALUMINIUM_EXTRACTABLE,ISDASOIL/AFRICA/ALUMINIUM_EXTRACTABLE,ISDASOIL/AFRICA/ALUMINIUM EXTRACTABLE,ISDASOIL/AFRICA/ALUMINIUM EXTRACTABLE,"['ISDASOIL/AFRICA/ALUMINIUM', 'EXTRACTABLE']"
,ISDASOIL/Africa/v1/aluminium_extractable,ISDASOIL/AFRICA/V1/ALUMINIUM_EXTRACTABLE,ISDASOIL/AFRICA/V1/ALUMINIUM_EXTRACTABLE,ISDASOIL/AFRICA/V1/ALUMINIUM EXTRACTABLE,ISDASOIL/AFRICA/V1/ALUMINIUM EXTRACTABLE,"['ISDASOIL/AFRICA/V1/ALUMINIUM', 'EXTRACTABLE']"
,ISDASOIL/Africa/v1/bedrock_depth,ISDASOIL/AFRICA/V1/BEDROCK_DEPTH,ISDASOIL/AFRICA/V1/BEDROCK_DEPTH,ISDASOIL/AFRICA/V1/BEDROCK DEPTH,ISDASOIL/AFRICA/V1/BEDROCK DEPTH,"['ISDASOIL/AFRICA/V1/BEDROCK', 'DEPTH']"
,ISDASOIL/Africa/v1/bulk_density,ISDASOIL/AFRICA/V1/BULK_DENSITY,ISDASOIL/AFRICA/V1/BULK_DENSITY,ISDASOIL/AFRICA/V1/BULK DENSITY,ISDASOIL/AFRICA/V1/BULK DENSITY,"['ISDASOIL/AFRICA/V1/BULK', 'DENSITY']"
,ISDASOIL/Africa/v1/calcium_extractable,ISDASOIL/AFRICA/V1/CALCIUM_EXTRACTABLE,ISDASOIL/AFRICA/V1/CALCIUM_EXTRACTABLE,ISDASOIL/AFRICA/V1/CALCIUM EXTRACTABLE,ISDASOIL/AFRICA/V1/CALCIUM EXTRACTABLE,"['ISDASOIL/AFRICA/V1/CALCIUM', 'EXTRACTABLE']"
,ISDASOIL/Africa/v1/carbon_organic,ISDASOIL/AFRICA/V1/CARBON_ORGANIC,ISDASOIL/AFRICA/V1/CARBON_ORGANIC,ISDASOIL/AFRICA/V1/CARBON ORGANIC,ISDASOIL/AFRICA/V1/CARBON ORGANIC,"['ISDASOIL/AFRICA/V1/CARBON', 'ORGANIC']"
,ISDASOIL/Africa/v1/carbon_total,ISDASOIL/AFRICA/V1/CARBON_TOTAL,ISDASOIL/AFRICA/V1/CARBON_TOTAL,ISDASOIL/AFRICA/V1/CARBON TOTAL,ISDASOIL/AFRICA/V1/CARBON TOTAL,"['ISDASOIL/AFRICA/V1/CARBON', 'TOTAL']"
,ISDASOIL/Africa/v1/cation_exchange_capacity,ISDASOIL/AFRICA/V1/CATION_EXCHANGE_CAPACITY,ISDASOIL/AFRICA/V1/CATION_EXCHANGE_CAPACITY,ISDASOIL/AFRICA/V1/CATION EXCHANGE CAPACITY,ISDASOIL/AFRICA/V1/CATION EXCHANGE CAPACITY,"['ISDASOIL/AFRICA/V1/CATION', 'EXCHANGE', 'CAPACITY']"
,ISDASOIL/Africa/v1/clay_content,ISDASOIL/AFRICA/V1/CLAY_CONTENT,ISDASOIL/AFRICA/V1/CLAY_CONTENT,ISDASOIL/AFRICA/V1/CLAY CONTENT,ISDASOIL/AFRICA/V1/CLAY CONTENT,"['ISDASOIL/AFRICA/V1/CLAY', 'CONTENT']"
,ISDASOIL/Africa/v1/fcc,ISDASOIL/AFRICA/V1/FCC,ISDASOIL/AFRICA/V1/FCC,ISDASOIL/AFRICA/V1/FCC,ISDASOIL/AFRICA/V1/FCC,['ISDASOIL/AFRICA/V1/FCC']
,ISDASOIL/Africa/v1/iron_extractable,ISDASOIL/AFRICA/V1/IRON_EXTRACTABLE,ISDASOIL/AFRICA/V1/IRON_EXTRACTABLE,ISDASOIL/AFRICA/V1/IRON EXTRACTABLE,ISDASOIL/AFRICA/V1/IRON EXTRACTABLE,"['ISDASOIL/AFRICA/V1/IRON', 'EXTRACTABLE']"
,ISDASOIL/Africa/v1/magnesium_extractable,ISDASOIL/AFRICA/V1/MAGNESIUM_EXTRACTABLE,ISDASOIL/AFRICA/V1/MAGNESIUM_EXTRACTABLE,ISDASOIL/AFRICA/V1/MAGNESIUM EXTRACTABLE,ISDASOIL/AFRICA/V1/MAGNESIUM EXTRACTABLE,"['ISDASOIL/AFRICA/V1/MAGNESIUM', 'EXTRACTABLE']"
,ISDASOIL/Africa/v1/nitrogen_total,ISDASOIL/AFRICA/V1/NITROGEN_TOTAL,ISDASOIL/AFRICA/V1/NITROGEN_TOTAL,ISDASOIL/AFRICA/V1/NITROGEN TOTAL,ISDASOIL/AFRICA/V1/NITROGEN TOTAL,"['ISDASOIL/AFRICA/V1/NITROGEN', 'TOTAL']"
,ISDASOIL/Africa/v1/ph,ISDASOIL/AFRICA/V1/PH,ISDASOIL/AFRICA/V1/PH,ISDASOIL/AFRICA/V1/PH,ISDASOIL/AFRICA/V1/PH,['ISDASOIL/AFRICA/V1/PH']
,ISDASOIL/Africa/v1/phosphorus_extractable,ISDASOIL/AFRICA/V1/PHOSPHORUS_EXTRACTABLE,ISDASOIL/AFRICA/V1/PHOSPHORUS_EXTRACTABLE,ISDASOIL/AFRICA/V1/PHOSPHORUS EXTRACTABLE,ISDASOIL/AFRICA/V1/PHOSPHORUS EXTRACTABLE,"['ISDASOIL/AFRICA/V1/PHOSPHORUS', 'EXTRACTABLE']"
,ISDASOIL/Africa/v1/potassium_extractable,ISDASOIL/AFRICA/V1/POTASSIUM_EXTRACTABLE,ISDASOIL/AFRICA/V1/POTASSIUM_EXTRACTABLE,ISDASOIL/AFRICA/V1/POTASSIUM EXTRACTABLE,ISDASOIL/AFRICA/V1/POTASSIUM EXTRACTABLE,"['ISDASOIL/AFRICA/V1/POTASSIUM', 'EXTRACTABLE']"
,ISDASOIL/Africa/v1/sand_content,ISDASOIL/AFRICA/V1/SAND_CONTENT,ISDASOIL/AFRICA/V1/SAND_CONTENT,ISDASOIL/AFRICA/V1/SAND CONTENT,ISDASOIL/AFRICA/V1/SAND CONTENT,"['ISDASOIL/AFRICA/V1/SAND', 'CONTENT']"
,ISDASOIL/Africa/v1/silt_content,ISDASOIL/AFRICA/V1/SILT_CONTENT,ISDASOIL/AFRICA/V1/SILT_CONTENT,ISDASOIL/AFRICA/V1/SILT CONTENT,ISDASOIL/AFRICA/V1/SILT CONTENT,"['ISDASOIL/AFRICA/V1/SILT', 'CONTENT']"
,ISDASOIL/Africa/v1/stone_content,ISDASOIL/AFRICA/V1/STONE_CONTENT,ISDASOIL/AFRICA/V1/STONE_CONTENT,ISDASOIL/AFRICA/V1/STONE CONTENT,ISDASOIL/AFRICA/V1/STONE CONTENT,"['ISDASOIL/AFRICA/V1/STONE', 'CONTENT']"
,ISDASOIL/Africa/v1/sulphur_extractable,ISDASOIL/AFRICA/V1/SULPHUR_EXTRACTABLE,ISDASOIL/AFRICA/V1/SULPHUR_EXTRACTABLE,ISDASOIL/AFRICA/V1/SULPHUR EXTRACTABLE,ISDASOIL/AFRICA/V1/SULPHUR EXTRACTABLE,"['ISDASOIL/AFRICA/V1/SULPHUR', 'EXTRACTABLE']"
,ISDASOIL/Africa/v1/texture_class,ISDASOIL/AFRICA/V1/TEXTURE_CLASS,ISDASOIL/AFRICA/V1/TEXTURE_CLASS,ISDASOIL/AFRICA/V1/TEXTURE CLASS,ISDASOIL/AFRICA/V1/TEXTURE CLASS,"['ISDASOIL/AFRICA/V1/TEXTURE', 'CLASS']"
,ISDASOIL/Africa/v1/zinc_extractable,ISDASOIL/AFRICA/V1/ZINC_EXTRACTABLE,ISDASOIL/AFRICA/V1/ZINC_EXTRACTABLE,ISDASOIL/AFRICA/V1/ZINC EXTRACTABLE,ISDASOIL/AFRICA/V1/ZINC EXTRACTABLE,"['ISDASOIL/AFRICA/V1/ZINC', 'EXTRACTABLE']"
,JAXA/ALOS/AVNIR-2/ORI,JAXA/ALOS/AVNIR-2/ORI,JAXA/ALOS/AVNIR-2/ORI,JAXA/ALOS/AVNIR 2/ORI,JAXA/ALOS/AVNIR 2/ORI,"['JAXA/ALOS/AVNIR', '2/ORI']"
,JAXA/ALOS/AW3D30/V1_1,JAXA/ALOS/AW3D30/V1_1,JAXA/ALOS/AW3D30/V1_1,JAXA/ALOS/AW3D30/V1 1,JAXA/ALOS/AW3D30/V1 1,"['JAXA/ALOS/AW3D30/V1', '1']"
,JAXA/ALOS/AW3D30/V2_1,JAXA/ALOS/AW3D30/V2_1,JAXA/ALOS/AW3D30/V2_1,JAXA/ALOS/AW3D30/V2 1,JAXA/ALOS/AW3D30/V2 1,"['JAXA/ALOS/AW3D30/V2', '1']"
,JAXA/ALOS/AW3D30/V2_2,JAXA/ALOS/AW3D30/V2_2,JAXA/ALOS/AW3D30/V2_2,JAXA/ALOS/AW3D30/V2 2,JAXA/ALOS/AW3D30/V2 2,"['JAXA/ALOS/AW3D30/V2', '2']"
,JAXA/ALOS/AW3D30/V3_2,JAXA/ALOS/AW3D30/V3_2,JAXA/ALOS/AW3D30/V3_2,JAXA/ALOS/AW3D30/V3 2,JAXA/ALOS/AW3D30/V3 2,"['JAXA/ALOS/AW3D30/V3', '2']"
,JAXA/ALOS/PALSAR-2/Level2_2/ScanSAR,JAXA/ALOS/PALSAR-2/LEVEL2_2/SCANSAR,JAXA/ALOS/PALSAR-2/LEVEL2_2/SCANSAR,JAXA/ALOS/PALSAR 2/LEVEL2 2/SCANSAR,JAXA/ALOS/PALSAR 2/LEVEL2 2/SCANSAR,"['JAXA/ALOS/PALSAR', '2/LEVEL2', '2/SCANSAR']"
,JAXA/ALOS/PALSAR/YEARLY/FNF,JAXA/ALOS/PALSAR/YEARLY/FNF,JAXA/ALOS/PALSAR/YEARLY/FNF,JAXA/ALOS/PALSAR/YEARLY/FNF,JAXA/ALOS/PALSAR/YEARLY/FNF,['JAXA/ALOS/PALSAR/YEARLY/FNF']
,JAXA/ALOS/PALSAR/YEARLY/FNF4,JAXA/ALOS/PALSAR/YEARLY/FNF4,JAXA/ALOS/PALSAR/YEARLY/FNF4,JAXA/ALOS/PALSAR/YEARLY/FNF4,JAXA/ALOS/PALSAR/YEARLY/FNF4,['JAXA/ALOS/PALSAR/YEARLY/FNF4']
,JAXA/ALOS/PALSAR/YEARLY/SAR,JAXA/ALOS/PALSAR/YEARLY/SAR,JAXA/ALOS/PALSAR/YEARLY/SAR,JAXA/ALOS/PALSAR/YEARLY/SAR,JAXA/ALOS/PALSAR/YEARLY/SAR,['JAXA/ALOS/PALSAR/YEARLY/SAR']
,JAXA/ALOS/PALSAR/YEARLY/SAR_EPOCH,JAXA/ALOS/PALSAR/YEARLY/SAR_EPOCH,JAXA/ALOS/PALSAR/YEARLY/SAR_EPOCH,JAXA/ALOS/PALSAR/YEARLY/SAR EPOCH,JAXA/ALOS/PALSAR/YEARLY/SAR EPOCH,"['JAXA/ALOS/PALSAR/YEARLY/SAR', 'EPOCH']"
,JAXA/GCOM-C/L3/LAND/LAI/V1,JAXA/GCOM-C/L3/LAND/LAI/V1,JAXA/GCOM-C/L3/LAND/LAI/V1,JAXA/GCOM C/L3/LAND/LAI/V1,JAXA/GCOM C/L3/LAND/LAI/V1,"['JAXA/GCOM', 'C/L3/LAND/LAI/V1']"
,JAXA/GCOM-C/L3/LAND/LAI/V2,JAXA/GCOM-C/L3/LAND/LAI/V2,JAXA/GCOM-C/L3/LAND/LAI/V2,JAXA/GCOM C/L3/LAND/LAI/V2,JAXA/GCOM C/L3/LAND/LAI/V2,"['JAXA/GCOM', 'C/L3/LAND/LAI/V2']"
,JAXA/GCOM-C/L3/LAND/LAI/V3,JAXA/GCOM-C/L3/LAND/LAI/V3,JAXA/GCOM-C/L3/LAND/LAI/V3,JAXA/GCOM C/L3/LAND/LAI/V3,JAXA/GCOM C/L3/LAND/LAI/V3,"['JAXA/GCOM', 'C/L3/LAND/LAI/V3']"
,JAXA/GCOM-C/L3/LAND/LST/V1,JAXA/GCOM-C/L3/LAND/LST/V1,JAXA/GCOM-C/L3/LAND/LST/V1,JAXA/GCOM C/L3/LAND/LST/V1,JAXA/GCOM C/L3/LAND/LST/V1,"['JAXA/GCOM', 'C/L3/LAND/LST/V1']"
,JAXA/GCOM-C/L3/LAND/LST/V2,JAXA/GCOM-C/L3/LAND/LST/V2,JAXA/GCOM-C/L3/LAND/LST/V2,JAXA/GCOM C/L3/LAND/LST/V2,JAXA/GCOM C/L3/LAND/LST/V2,"['JAXA/GCOM', 'C/L3/LAND/LST/V2']"
,JAXA/GCOM-C/L3/LAND/LST/V3,JAXA/GCOM-C/L3/LAND/LST/V3,JAXA/GCOM-C/L3/LAND/LST/V3,JAXA/GCOM C/L3/LAND/LST/V3,JAXA/GCOM C/L3/LAND/LST/V3,"['JAXA/GCOM', 'C/L3/LAND/LST/V3']"
,JAXA/GCOM-C/L3/OCEAN/CHLA/V1,JAXA/GCOM-C/L3/OCEAN/CHLA/V1,JAXA/GCOM-C/L3/OCEAN/CHLA/V1,JAXA/GCOM C/L3/OCEAN/CHLA/V1,JAXA/GCOM C/L3/OCEAN/CHLA/V1,"['JAXA/GCOM', 'C/L3/OCEAN/CHLA/V1']"
,JAXA/GCOM-C/L3/OCEAN/CHLA/V2,JAXA/GCOM-C/L3/OCEAN/CHLA/V2,JAXA/GCOM-C/L3/OCEAN/CHLA/V2,JAXA/GCOM C/L3/OCEAN/CHLA/V2,JAXA/GCOM C/L3/OCEAN/CHLA/V2,"['JAXA/GCOM', 'C/L3/OCEAN/CHLA/V2']"
,JAXA/GCOM-C/L3/OCEAN/CHLA/V3,JAXA/GCOM-C/L3/OCEAN/CHLA/V3,JAXA/GCOM-C/L3/OCEAN/CHLA/V3,JAXA/GCOM C/L3/OCEAN/CHLA/V3,JAXA/GCOM C/L3/OCEAN/CHLA/V3,"['JAXA/GCOM', 'C/L3/OCEAN/CHLA/V3']"
,JAXA/GCOM-C/L3/OCEAN/SST/V1,JAXA/GCOM-C/L3/OCEAN/SST/V1,JAXA/GCOM-C/L3/OCEAN/SST/V1,JAXA/GCOM C/L3/OCEAN/SST/V1,JAXA/GCOM C/L3/OCEAN/SST/V1,"['JAXA/GCOM', 'C/L3/OCEAN/SST/V1']"
,JAXA/GCOM-C/L3/OCEAN/SST/V2,JAXA/GCOM-C/L3/OCEAN/SST/V2,JAXA/GCOM-C/L3/OCEAN/SST/V2,JAXA/GCOM C/L3/OCEAN/SST/V2,JAXA/GCOM C/L3/OCEAN/SST/V2,"['JAXA/GCOM', 'C/L3/OCEAN/SST/V2']"
,JAXA/GCOM-C/L3/OCEAN/SST/V3,JAXA/GCOM-C/L3/OCEAN/SST/V3,JAXA/GCOM-C/L3/OCEAN/SST/V3,JAXA/GCOM C/L3/OCEAN/SST/V3,JAXA/GCOM C/L3/OCEAN/SST/V3,"['JAXA/GCOM', 'C/L3/OCEAN/SST/V3']"
,JAXA/GPM_L3/GSMaP/v6/operational,JAXA/GPM_L3/GSMAP/V6/OPERATIONAL,JAXA/GPM_L3/GSMAP/V6/OPERATIONAL,JAXA/GPM L3/GSMAP/V6/OPERATIONAL,JAXA/GPM L3/GSMAP/V6/OPERATIONAL,"['JAXA/GPM', 'L3/GSMAP/V6/OPERATIONAL']"
,JAXA/GPM_L3/GSMaP/v6/reanalysis,JAXA/GPM_L3/GSMAP/V6/REANALYSIS,JAXA/GPM_L3/GSMAP/V6/REANALYSIS,JAXA/GPM L3/GSMAP/V6/REANALYSIS,JAXA/GPM L3/GSMAP/V6/REANALYSIS,"['JAXA/GPM', 'L3/GSMAP/V6/REANALYSIS']"
,JCU/Murray/GIC/global_tidal_wetland_change/2019,JCU/MURRAY/GIC/GLOBAL_TIDAL_WETLAND_CHANGE/2019,JCU/MURRAY/GIC/GLOBAL_TIDAL_WETLAND_CHANGE/2019,JCU/MURRAY/GIC/GLOBAL TIDAL WETLAND CHANGE/2019,JCU/MURRAY/GIC/GLOBAL TIDAL WETLAND CHANGE/2019,"['JCU/MURRAY/GIC/GLOBAL', 'TIDAL', 'WETLAND', 'CHANGE/2019']"
,JRC/D5/EUCROPMAP/V1,JRC/D5/EUCROPMAP/V1,JRC/D5/EUCROPMAP/V1,JRC/D5/EUCROPMAP/V1,JRC/D5/EUCROPMAP/V1,['JRC/D5/EUCROPMAP/V1']
,JRC/GHSL/P2016/BUILT_LDSMT_GLOBE_V1,JRC/GHSL/P2016/BUILT_LDSMT_GLOBE_V1,JRC/GHSL/P2016/BUILT_LDSMT_GLOBE_V1,JRC/GHSL/P2016/BUILT LDSMT GLOBE V1,JRC/GHSL/P2016/BUILT LDSMT GLOBE V1,"['JRC/GHSL/P2016/BUILT', 'LDSMT', 'GLOBE', 'V1']"
,JRC/GHSL/P2016/POP_GPW_GLOBE_V1,JRC/GHSL/P2016/POP_GPW_GLOBE_V1,JRC/GHSL/P2016/POP_GPW_GLOBE_V1,JRC/GHSL/P2016/POP GPW GLOBE V1,JRC/GHSL/P2016/POP GPW GLOBE V1,"['JRC/GHSL/P2016/POP', 'GPW', 'GLOBE', 'V1']"
,JRC/GHSL/P2016/SMOD_POP_GLOBE_V1,JRC/GHSL/P2016/SMOD_POP_GLOBE_V1,JRC/GHSL/P2016/SMOD_POP_GLOBE_V1,JRC/GHSL/P2016/SMOD POP GLOBE V1,JRC/GHSL/P2016/SMOD POP GLOBE V1,"['JRC/GHSL/P2016/SMOD', 'POP', 'GLOBE', 'V1']"
